block_id,folder,field_path,type,required,status,selectors,reference_ids
related_tours,related-tours,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,limit,number,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,layout,enum,False,field_class_mapped,.igp-pro-related--grid | .igp-pro-related--list | .igp-pro-card-grid,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,show_excerpt,boolean,False,field_class_mapped,.igp-pro-card__excerpt,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
reviews_summary,reviews-summary,heading,object,True,semantic_heading_mapped,.igp-block__header | .igp-block__heading,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,heading.text,string,True,field_class_mapped,.igp-block__heading | .igp-pro-block-title,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style,object,False,style_object_mapped,.igp-block--reviews-summary,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,average_rating,number,False,field_class_mapped,.igp-pro-reviews-summary__rating,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,review_count,number,False,field_class_mapped,.igp-pro-reviews-summary__source,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,rating_source,string,False,field_class_mapped,.igp-pro-reviews-summary__source,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,summary,text,False,field_class_mapped,.igp-pro-reviews-summary__summary,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,breakdown,repeater,False,field_class_mapped,.igp-pro-reviews-summary__breakdown,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,breakdown[].label,string,True,field_class_mapped,.igp-pro-reviews-summary__breakdown li,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,breakdown[].rating,number,False,field_class_mapped,.igp-pro-reviews-summary__breakdown li,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,testimonials,repeater,False,field_class_mapped,.igp-pro-reviews-summary__testimonials,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,testimonials[].quote,text,True,field_class_mapped,.igp-pro-review-card blockquote,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
reviews_summary,reviews-summary,testimonials[].name,string,False,field_class_mapped,.igp-pro-review-card strong,03-visual-proof-local-context.html#reviews-summary:default; 03-visual-proof-local-context.html#reviews-summary:summary; 03-visual-proof-local-context.html#reviews-summary:cards; 03-visual-proof-local-context.html#reviews-summary:compact
